Date,Open,High,Low,Close,Adj Close,Volume
2009-06-15,2775.000000,2850.000000,2750.000000,2775.000000,2493.823730,42000000
2009-06-16,2700.000000,2775.000000,2700.000000,2700.000000,2426.423096,9638000
2009-06-17,2700.000000,2750.000000,2675.000000,2700.000000,2426.423096,5474000
2009-06-18,2700.000000,2725.000000,2500.000000,2525.000000,2342.017334,18834000
2009-06-19,2500.000000,2575.000000,2400.000000,2500.000000,2318.829346,2867000
2009-06-22,2500.000000,2525.000000,2325.000000,2325.000000,2156.510986,3262000
2009-06-23,2200.000000,2250.000000,2025.000000,2025.000000,1878.251709,5460000
2009-06-24,2075.000000,2400.000000,2075.000000,2375.000000,2202.887939,5924500
2009-06-25,2400.000000,2500.000000,2375.000000,2400.000000,2226.076172,6628500
2009-06-26,2400.000000,2475.000000,2375.000000,2400.000000,2226.076172,2473500
2009-06-29,2375.000000,2400.000000,2350.000000,2375.000000,2202.887939,770500
2009-06-30,2325.000000,2450.000000,2275.000000,2325.000000,2156.510986,15014500
2009-07-01,2250.000000,2400.000000,2250.000000,2375.000000,2202.887939,3182000
2009-07-02,2400.000000,2400.000000,2300.000000,2300.000000,2133.322998,571000
2009-07-03,2250.000000,2600.000000,2250.000000,2450.000000,2272.452637,10596500
2009-07-06,2425.000000,2675.000000,2375.000000,2425.000000,2249.264404,12285000
2009-07-07,2475.000000,2500.000000,2450.000000,2475.000000,2295.640869,5317500
2009-07-08,null,null,null,null,null,null
2009-07-09,2425.000000,2525.000000,2375.000000,2425.000000,2249.264404,2509500
2009-07-10,2425.000000,2425.000000,2250.000000,2325.000000,2156.510986,2808000
2009-07-13,2225.000000,2325.000000,2175.000000,2225.000000,2063.757813,5830000
2009-07-14,2225.000000,2275.000000,2175.000000,2225.000000,2063.757813,8894000
2009-07-15,2275.000000,2275.000000,2200.000000,2275.000000,2110.134521,5240500
2009-07-16,2200.000000,2325.000000,2175.000000,2200.000000,2040.569946,8894500
2009-07-17,2125.000000,2175.000000,2075.000000,2125.000000,1971.004639,12227500
2009-07-20,null,null,null,null,null,null
2009-07-21,2225.000000,2275.000000,2175.000000,2225.000000,2063.757813,15961000
2009-07-22,2200.000000,2275.000000,2175.000000,2200.000000,2040.569946,6310000
2009-07-23,2250.000000,2450.000000,2225.000000,2425.000000,2249.264404,33625000
2009-07-24,2425.000000,2500.000000,2400.000000,2425.000000,2249.264404,27186000
2009-07-27,2425.000000,2475.000000,2400.000000,2425.000000,2249.264404,6168500
2009-07-28,2400.000000,2450.000000,2375.000000,2400.000000,2226.076172,12773500
2009-07-29,2325.000000,2400.000000,2275.000000,2325.000000,2156.510986,9663000
2009-07-30,2375.000000,2400.000000,2275.000000,2375.000000,2202.887939,11710000
2009-07-31,2375.000000,2400.000000,2350.000000,2375.000000,2202.887939,10167000
2009-08-03,2375.000000,2425.000000,2350.000000,2375.000000,2202.887939,14327500
2009-08-04,2375.000000,2475.000000,2350.000000,2375.000000,2202.887939,22607000
2009-08-05,2375.000000,2400.000000,2325.000000,2375.000000,2202.887939,13990500
2009-08-06,2475.000000,2475.000000,2350.000000,2475.000000,2295.640869,29908500
2009-08-07,2525.000000,2575.000000,2450.000000,2525.000000,2342.017334,33111000
2009-08-10,2550.000000,2800.000000,2550.000000,2750.000000,2550.712158,64417000
2009-08-11,2625.000000,2725.000000,2600.000000,2625.000000,2434.770508,23026000
2009-08-12,2600.000000,2600.000000,2450.000000,2525.000000,2342.017334,20464500
2009-08-13,2550.000000,2625.000000,2525.000000,2550.000000,2365.206055,18033000
2009-08-14,2550.000000,2575.000000,2500.000000,2550.000000,2365.206055,6805500
2009-08-18,2475.000000,2475.000000,2400.000000,2475.000000,2295.640869,9062500
2009-08-19,2475.000000,2500.000000,2325.000000,2350.000000,2179.699219,12024000
2009-08-20,2450.000000,2450.000000,2350.000000,2450.000000,2272.452637,7488500
2009-08-21,2425.000000,2450.000000,2375.000000,2425.000000,2249.264404,1507000
2009-08-24,2475.000000,2500.000000,2450.000000,2475.000000,2295.640869,6304000
2009-08-25,2525.000000,2575.000000,2450.000000,2525.000000,2342.017334,24936500
2009-08-26,2500.000000,2550.000000,2475.000000,2500.000000,2318.829346,7989000
2009-08-27,2475.000000,2500.000000,2425.000000,2475.000000,2295.640869,3942500
2009-08-28,2475.000000,2475.000000,2450.000000,2475.000000,2295.640869,1805000
2009-08-31,2450.000000,2475.000000,2425.000000,2450.000000,2272.452637,3910500
2009-09-01,2375.000000,2425.000000,2350.000000,2375.000000,2202.887939,3302000
2009-09-02,2300.000000,2325.000000,2250.000000,2300.000000,2133.322998,6092500
2009-09-03,2375.000000,2400.000000,2300.000000,2375.000000,2202.887939,5090500
2009-09-04,2375.000000,2400.000000,2350.000000,2375.000000,2202.887939,2372500
2009-09-07,2375.000000,2400.000000,2350.000000,2375.000000,2202.887939,1945000
2009-09-08,2425.000000,2425.000000,2350.000000,2425.000000,2249.264404,4897000
2009-09-09,2375.000000,2425.000000,2350.000000,2375.000000,2202.887939,2364000
2009-09-10,2425.000000,2475.000000,2400.000000,2425.000000,2249.264404,21155000
2009-09-11,2400.000000,2475.000000,2400.000000,2400.000000,2226.076172,9575500
2009-09-14,2400.000000,2425.000000,2375.000000,2400.000000,2226.076172,2718500
2009-09-15,2450.000000,2475.000000,2425.000000,2450.000000,2272.452637,4430500
2009-09-16,2525.000000,2550.000000,2425.000000,2525.000000,2342.017334,16197500
2009-09-17,2550.000000,2575.000000,2475.000000,2550.000000,2365.206055,11257000
2009-09-24,2475.000000,2550.000000,2450.000000,2475.000000,2295.640869,1598500
2009-09-25,2475.000000,2475.000000,2425.000000,2475.000000,2295.640869,1248000
2009-09-28,2475.000000,2475.000000,2425.000000,2475.000000,2295.640869,1398500
2009-09-29,2450.000000,2475.000000,2450.000000,2450.000000,2272.452637,721500
2009-09-30,2450.000000,2475.000000,2425.000000,2450.000000,2272.452637,1212000
2009-10-01,2500.000000,2500.000000,2450.000000,2500.000000,2318.829346,1536500
2009-10-02,2475.000000,2475.000000,2425.000000,2475.000000,2295.640869,2351000
2009-10-05,2475.000000,2475.000000,2425.000000,2475.000000,2295.640869,1266500
2009-10-06,2450.000000,2525.000000,2425.000000,2450.000000,2272.452637,5431500
2009-10-07,2525.000000,2525.000000,2425.000000,2525.000000,2342.017334,13530000
2009-10-08,2475.000000,2525.000000,2450.000000,2475.000000,2295.640869,6203000
2009-10-09,2475.000000,2475.000000,2425.000000,2475.000000,2295.640869,6542500
