Date,Open,High,Low,Close,Adj Close,Volume
2015-05-19,59.962002,62.460499,49.218800,51.967098,48.455723,6685626124
2015-05-20,52.466801,53.466202,50.467999,50.717899,47.290932,1310904878
2015-05-21,51.217602,51.967098,49.968399,50.967701,47.523857,1313378843
2015-05-22,51.217602,51.217602,50.218201,50.717899,47.290932,202528920
2015-05-25,50.967701,51.217602,49.218800,49.718498,46.359062,743095682
2015-05-26,49.718498,50.467999,48.969002,49.218800,45.893127,1044723291
2015-05-27,49.218800,49.468700,48.219501,48.219501,44.961349,447631171
2015-05-28,49.218800,50.717899,48.219501,48.969002,45.660206,778394812
2015-05-29,48.969002,49.718498,48.469299,48.469299,45.194267,194455012
2015-06-01,48.469299,49.218800,47.969601,48.219501,44.961349,131448754
2015-06-03,48.469299,48.719200,46.720402,46.720402,43.563541,244958160
2015-06-04,47.969601,49.468700,46.470600,46.720402,43.563541,616088537
2015-06-05,46.970299,47.220100,45.721100,47.220100,44.029476,157015728
2015-06-08,47.220100,47.719799,45.970901,45.970901,42.864685,138925884
2015-06-09,45.970901,46.220699,42.972801,43.972198,41.001030,333327663
2015-06-10,44.721699,45.471199,44.222000,44.971500,41.932812,173539781
2015-06-11,44.971500,45.970901,44.222000,44.222000,41.233955,101410552
2015-06-12,44.721699,44.971500,42.473099,42.473099,39.603230,258174921
2015-06-15,42.473099,42.473099,38.975300,38.975300,36.341770,303857420
2015-06-16,42.473099,42.473099,37.726101,41.473801,38.671452,289039246
2015-06-17,42.473099,46.220699,41.723598,44.971500,41.932812,656317586
2015-06-18,45.721100,46.720402,43.972198,44.721699,41.699886,503755876
2015-06-19,45.970901,45.970901,44.971500,44.971500,41.932812,120030731
2015-06-22,45.221401,45.471199,43.972198,44.971500,41.932812,94597442
2015-06-23,45.471199,45.721100,44.471901,44.721699,41.699886,146560714
2015-06-24,45.471199,48.219501,44.971500,47.220100,44.029476,872788526
2015-06-25,47.220100,47.969601,46.720402,46.970299,43.796555,296213384
2015-06-26,47.220100,47.969601,45.970901,47.470001,44.262489,418546756
2015-06-29,46.970299,47.719799,45.970901,47.220100,44.029476,597802169
2015-06-30,47.220100,47.470001,46.720402,46.720402,43.563541,83646915
2015-07-01,46.970299,48.719200,46.970299,47.220100,44.029476,286188243
2015-07-02,47.470001,48.469299,47.220100,48.219501,44.961349,370230207
2015-07-03,48.219501,48.469299,47.719799,47.719799,44.495411,131906244
2015-07-06,47.719799,47.719799,45.970901,46.470600,43.330620,131818188
2015-07-07,46.720402,48.219501,46.470600,47.719799,44.495411,205925869
2015-07-08,47.719799,47.969601,46.220699,46.220699,43.097603,157050150
2015-07-09,46.220699,46.720402,44.971500,46.220699,43.097603,158487459
2015-07-10,46.470600,46.970299,46.220699,46.220699,43.097603,120186430
2015-07-13,46.470600,46.970299,46.220699,46.720402,43.563541,70963291
2015-07-14,46.720402,47.220100,46.220699,46.470600,43.330620,85158671
2015-07-15,46.470600,47.220100,45.970901,45.970901,42.864685,67239736
2015-07-22,46.720402,46.720402,45.970901,46.220699,43.097603,72174858
2015-07-23,46.720402,47.220100,46.220699,46.220699,43.097603,107670913
2015-07-24,46.220699,46.470600,45.721100,45.970901,42.864685,84405395
2015-07-27,45.970901,46.470600,44.971500,44.971500,41.932812,109997584
2015-07-28,45.970901,45.970901,44.471901,45.221401,42.165829,79823296
2015-07-29,45.721100,45.970901,45.221401,45.221401,42.165829,84270509
2015-07-30,45.471199,45.721100,44.721699,44.971500,41.932812,80342825
2015-07-31,45.471199,45.471199,44.721699,45.221401,42.165829,84544283
2015-08-03,45.221401,45.471199,44.721699,44.721699,41.699886,57401912
2015-08-04,44.971500,45.221401,44.222000,44.471901,41.466972,44116308
2015-08-05,45.970901,45.970901,44.471901,44.971500,41.932812,58788390
2015-08-06,45.471199,45.721100,44.971500,45.721100,42.631760,86892968
2015-08-07,45.721100,45.721100,44.971500,45.221401,42.165829,31686045
2015-08-10,44.971500,44.971500,44.471901,44.471901,41.466972,25651827
2015-08-11,44.721699,44.971500,42.473099,43.222599,40.302086,97707009
2015-08-12,43.222599,43.222599,40.224499,40.474400,37.739578,154863967
2015-08-13,41.473801,42.473099,40.974098,41.473801,38.671452,98613183
2015-08-14,41.973400,43.472500,40.974098,42.223301,39.370308,68619809
2015-08-18,42.223301,42.473099,41.223900,41.723598,38.904369,39681903
2015-08-19,41.223900,41.973400,40.474400,40.474400,37.739578,32196367
2015-08-20,39.974701,40.724201,39.724800,40.224499,37.506561,52284675
2015-08-21,40.224499,42.473099,39.225201,39.724800,37.040627,241013265
2015-08-24,38.475601,38.975300,34.478199,35.977200,33.546249,307956013
2015-08-25,33.728600,37.976002,33.728600,35.977200,33.546249,242213224
2015-08-26,35.227699,35.977200,34.228298,35.227699,32.847393,170561897
2015-08-27,36.726700,39.474998,35.977200,37.476299,34.944054,659879439
2015-08-28,37.726101,39.474998,36.726700,36.726700,34.245106,341708565
2015-08-31,36.726700,37.476299,35.977200,36.726700,34.245106,130560593
2015-09-01,36.726700,36.726700,35.977200,35.977200,33.546249,72663967
2015-09-02,35.977200,36.726700,34.977901,36.227100,33.779266,96055965
2015-09-03,36.476898,38.225800,36.227100,37.726101,35.176979,350516937
2015-09-04,37.726101,38.225800,36.476898,36.726700,34.245106,109332364
2015-09-07,36.726700,36.976601,35.477501,35.477501,33.080318,148667647
2015-09-08,35.477501,36.726700,35.477501,36.227100,33.779266,80719063
2015-09-09,36.726700,37.476299,36.227100,36.726700,34.245106,162469978
2015-09-10,36.726700,36.976601,35.727402,36.227100,33.779266,104221530
2015-09-11,36.476898,36.976601,35.977200,36.227100,33.779266,92569760
2015-09-14,36.726700,36.726700,35.977200,35.977200,33.546249,50323435
2015-09-15,35.977200,36.476898,35.977200,35.977200,33.546249,56727886
2015-09-16,36.227100,36.726700,35.727402,35.977200,33.546249,33478378
2015-09-17,36.227100,36.726700,35.977200,35.977200,33.546249,69324254
2015-09-18,35.727402,37.726101,35.477501,36.227100,33.779266,228695072
2015-09-21,36.227100,36.726700,35.977200,36.476898,34.012180,54663380
2015-09-22,36.726700,36.976601,35.977200,35.977200,33.546249,71243869
2015-09-23,35.727402,35.977200,35.227699,35.477501,33.080318,82746746
2015-09-25,35.477501,35.477501,34.977901,35.227699,32.847393,67284164
2015-09-28,35.227699,35.477501,33.728600,33.728600,31.449587,140361593
2015-09-29,32.979099,32.979099,31.979799,32.479401,30.284796,210921829
2015-09-30,32.979099,33.229000,31.729900,31.729900,29.585936,121743415
2015-10-01,31.729900,32.979099,31.729900,32.479401,30.284796,121164248
2015-10-02,32.479401,34.977901,32.229599,33.728600,31.449587,340374521
2015-10-05,34.228298,38.475601,34.228298,37.726101,35.176979,356999838
2015-10-06,38.475601,39.474998,37.476299,37.476299,34.944054,291710936
2015-10-07,37.726101,38.975300,37.726101,38.975300,36.341770,162688917
2015-10-08,38.225800,40.474400,38.225800,39.474998,36.807705,222930226
2015-10-09,39.724800,41.473801,39.474998,39.474998,36.807705,222724896
2015-10-12,39.974701,40.724201,39.225201,39.474998,36.807705,106871607
2015-10-13,39.974701,39.974701,38.225800,38.225800,35.642914,143248619
2015-10-15,38.475601,39.474998,38.225800,38.725498,36.108849,52325501
2015-10-16,38.725498,38.975300,37.726101,38.225800,35.642914,69196574
2015-10-19,38.225800,38.475601,37.226398,37.976002,35.409996,177526303
2015-10-20,37.976002,37.976002,36.726700,36.726700,34.245106,553053461
2015-10-21,37.476299,40.474400,36.976601,39.474998,36.807705,858558724
2015-10-22,39.724800,40.974098,38.475601,39.724800,37.040627,505332873
2015-10-23,40.974098,42.473099,39.974701,41.723598,38.904369,606753432
2015-10-26,42.473099,42.473099,40.474400,40.474400,37.739578,353532044
2015-10-27,40.474400,40.974098,39.474998,40.224499,37.506561,421898093
2015-10-28,40.224499,40.474400,38.975300,39.724800,37.040627,269532906
2015-10-29,40.474400,40.474400,38.975300,38.975300,36.341770,484855119
2015-10-30,38.725498,42.723000,38.725498,40.724201,37.972500,1273264266
2015-11-02,40.724201,41.223900,39.974701,40.224499,37.506561,217126954
2015-11-03,40.724201,41.473801,40.474400,40.724201,37.972500,275631965
2015-11-04,40.724201,44.971500,40.724201,43.222599,40.302086,1316693740
2015-11-05,42.972801,44.471901,41.723598,41.973400,39.137291,752241868
2015-11-06,40.724201,42.972801,40.724201,41.973400,39.137291,166076260
2015-11-09,41.973400,42.223301,38.725498,38.725498,36.108849,459544308
2015-11-10,38.475601,50.717899,37.476299,49.968399,46.592079,4300931167
2015-11-11,51.217602,52.466801,46.720402,47.220100,44.029476,2417857936
2015-11-12,47.969601,48.469299,45.471199,45.471199,42.398746,630597316
2015-11-13,44.971500,47.969601,44.222000,46.220699,43.097603,1066588323
2015-11-16,47.220100,47.220100,45.221401,46.970299,43.796555,332831349
2015-11-17,47.470001,51.217602,47.470001,47.969601,44.728333,1241844790
2015-11-18,48.719200,48.969002,47.220100,47.470001,44.262489,373618351
2015-11-19,48.469299,49.218800,47.719799,47.969601,44.728333,319648209
2015-11-20,48.719200,49.218800,47.969601,48.469299,45.194267,273399753
2015-11-23,48.719200,49.218800,47.969601,48.469299,45.194267,209814729
2015-11-24,48.469299,48.719200,48.219501,48.219501,44.961349,208948581
2015-11-25,48.469299,49.218800,48.219501,48.469299,45.194267,207907922
2015-11-26,48.719200,49.468700,48.219501,48.219501,44.961349,289483927
2015-11-27,48.719200,48.719200,46.970299,47.220100,44.029476,233720652
2015-11-30,47.220100,47.470001,46.220699,46.970299,43.796555,142396880
2015-12-01,47.470001,47.969601,45.721100,46.720402,43.563541,321369698
2015-12-02,47.220100,47.220100,45.970901,45.970901,42.864685,235076309
2015-12-03,45.970901,47.969601,45.471199,46.220699,43.097603,445788406
2015-12-04,45.970901,46.470600,45.221401,45.970901,42.864685,318457056
2015-12-07,46.470600,46.970299,44.971500,45.221401,42.165829,275258929
2015-12-08,45.221401,45.471199,43.722301,44.471901,41.466972,356006409
2015-12-09,44.471901,44.471901,44.471901,44.471901,41.466972,0
2015-12-10,45.471199,45.471199,41.973400,42.223301,39.370308,245933177
2015-12-11,42.223301,43.722301,41.723598,42.473099,39.603230,141543540
2015-12-14,41.973400,42.972801,41.223900,41.973400,39.137291,110335398
2015-12-15,42.223301,42.972801,41.723598,42.223301,39.370308,81948240
2015-12-16,42.223301,45.721100,42.223301,44.222000,41.233955,442968622
2015-12-17,44.971500,45.721100,44.222000,44.471901,41.466972,189946960
2015-12-18,44.971500,44.971500,43.222599,43.472500,40.535099,98774084
2015-12-21,42.223301,44.222000,41.223900,44.222000,41.233955,97127443
2015-12-22,45.471199,45.471199,43.972198,43.972198,41.001030,225363365
2015-12-23,44.471901,44.971500,43.972198,44.471901,41.466972,231729392
2015-12-28,45.221401,45.221401,44.222000,44.471901,41.466972,139136818
2015-12-29,44.471901,44.971500,44.471901,44.471901,41.466972,96734394
2015-12-30,46.220699,46.220699,44.471901,44.471901,41.466972,206864462
2016-01-04,44.971500,44.971500,43.222599,43.722301,40.768021,153688023
